Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","41","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","42.9","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","42.4","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","31.1","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","38.6","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","34.5","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","0.1","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0.11","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","0.11","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0.17","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","0.38","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","0.71","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0.41","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","0.4","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","0.59","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","1.67","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","4.48","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","6.29","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","12.66","A","Official figure","Official figure"
"RP","Pesticides Use","756","Switzerland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","6.62","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","115","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","29","I","Imputed value","Imputed value"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","7","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","127","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","185","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","143","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","62","A","Official figure","Official figure"
"RP","Pesticides Use","764","Thailand","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","145","A","Official figure","Official figure"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","10","A","Official figure","Official figure"
"RP","Pesticides Use","768","Togo","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","12","A","Official figure","Official figure"
"RP","Pesticides Use","776","Tonga","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","1","A","Official figure","Official figure"
"RP","Pesticides Use","776","Tonga","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","776","Tonga","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","0.7","A","Official figure","Official figure"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","10.95","A","Official figure","Official figure"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","0.14","A","Official figure","Official figure"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","24.64","A","Official figure","Official figure"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","7.51","A","Official figure","Official figure"
"RP","Pesticides Use","780","Trinidad and Tobago","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","2.34","A","Official figure","Official figure"
"RP","Pesticides Use","788","Tunisia","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","1990","1990","t","32","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","1991","1991","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","1992","1992","t","3","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","5","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","8","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","9","A","Official figure","Official figure"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","8.6","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","8.6","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","0.13","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","792","Türkiye","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","0.54","X","Figure from international organizations","Figure from international organizations"
"RP","Pesticides Use","804","Ukraine","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","804","Ukraine","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","804","Ukraine","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","804","Ukraine","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1992","1992","t","12","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1993","1993","t","13","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","13","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","4","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","31","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","4.38","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","4.39","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","4.69","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","10.45","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","10.12","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","22.72","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","22.8","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","22.35","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2008","2008","t","26.21","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","38.31","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","38.72","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","31.16","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","41.3","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","59.24","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","89.4","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","19.52","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","18","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2017","2017","t","10","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","12","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2019","2019","t","10.29","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2020","2020","t","31.14","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2021","2021","t","60.23","A","Official figure","Official figure"
"RP","Pesticides Use","826","United Kingdom of Great Britain and Northern Ireland","5157","Agricultural Use","1314","Insecticides - Biopesticides","2022","2022","t","88.6","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","1994","1994","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","1995","1995","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","1996","1996","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","1999","1999","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2000","2000","t","0.05","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2001","2001","t","0.02","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2002","2002","t","0.02","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2003","2003","t","0.04","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2004","2004","t","0.3","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2005","2005","t","0.74","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2006","2006","t","0.61","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2007","2007","t","1.22","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2009","2009","t","217.51","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2010","2010","t","235.45","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2011","2011","t","284.3","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","38.4","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","41.2","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","13.3","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2015","2015","t","10.5","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2016","2016","t","24.5","A","Official figure","Official figure"
"RP","Pesticides Use","858","Uruguay","5157","Agricultural Use","1314","Insecticides - Biopesticides","2018","2018","t","19.18","A","Official figure","Official figure"
"RP","Pesticides Use","890","Yugoslav SFR","5157","Agricultural Use","1314","Insecticides - Biopesticides","1990","1990","t","0","A","Official figure","Official figure"
"RP","Pesticides Use","890","Yugoslav SFR","5157","Agricultural Use","1314","Insecticides - Biopesticides","1991","1991","t","30","A","Official figure","Official figure"
"RP","Pesticides Use","716","Zimbabwe","5157","Agricultural Use","1314","Insecticides - Biopesticides","1997","1997","t","50","A","Official figure","Official figure"
"RP","Pesticides Use","716","Zimbabwe","5157","Agricultural Use","1314","Insecticides - Biopesticides","1998","1998","t","50","A","Official figure","Official figure"
"RP","Pesticides Use","716","Zimbabwe","5157","Agricultural Use","1314","Insecticides - Biopesticides","2012","2012","t","0.3","A","Official figure","Official figure"
"RP","Pesticides Use","716","Zimbabwe","5157","Agricultural Use","1314","Insecticides - Biopesticides","2013","2013","t","0.1","A","Official figure","Official figure"
"RP","Pesticides Use","716","Zimbabwe","5157","Agricultural Use","1314","Insecticides - Biopesticides","2014","2014","t","0.24","A","Official figure","Official figure"
